"","MM","GS","group"
"MST1",0.793033849189626,0.185637449947884,TRUE
"MTARC1",0.524085897612112,0.0742776078676308,FALSE
"MTARC2",0.749249364934547,0.291850734017275,TRUE
"MTHFD1",0.731403133102187,0.277286225190606,TRUE
"MTMR2",0.65567568572408,0.231356851290228,TRUE
"MTSS1",0.582164398061861,0.0761286457606787,FALSE
"MTTP",0.692397308408453,0.156595865032042,TRUE
"MYCL",0.566884060671727,0.149434562327541,FALSE
"MYO1B",0.680689460316824,0.247831547726858,TRUE
"MYRIP",0.58449906187763,0.216396888118745,FALSE
"N4BP2L1",0.623270184664346,0.254772072881191,TRUE
"NADK2",0.730897171982413,0.197717065144731,TRUE
"NAGS",0.668051956428155,0.152272696758862,TRUE
"NAT2",0.584849343196774,0.247015452029588,FALSE
"NAT8",0.471051801846924,0.0672056899862794,FALSE
"NBEAL2",0.631164550881865,0.145045429715271,FALSE
"NCDN",0.636619360383896,0.136125386276929,FALSE
"NDRG2",0.59649660804672,0.284104237860061,FALSE
"NECAB2",0.498413445512875,0.113885313978412,FALSE
"NFIA",0.666705976060267,0.274361494268855,TRUE
"NGEF",0.423258638024299,0.0810893892201481,FALSE
"NIPSNAP1",0.528963891328175,0.121528299168603,FALSE
"NIT1",0.634281675040754,0.136830626860257,FALSE
"NIT2",0.608981829451397,0.158203440116361,TRUE
"NKAIN3",0.5638403600492,0.110809497055559,FALSE
"NPTX1",0.640221587779112,0.0613305466822975,FALSE
"NR0B2",0.421359701151608,0.125334618253474,FALSE
"NR1H4",0.632035780903005,0.147753883571881,FALSE
"NR1I2",0.722921391936556,0.226538103615793,TRUE
"NR1I3",0.841884092826209,0.160171797390666,TRUE
"NSUN6",0.584251466532432,0.164717793423496,FALSE
"NUDT16",0.666944900774024,0.145950858436616,FALSE
"NUDT7",0.654881837941652,0.218759719761537,TRUE
"NUGGC",0.691114274660368,0.19980832196711,TRUE
"OAF",0.710367465606908,0.22739986230745,TRUE
"ORM1",0.606113771709494,0.154871853177676,TRUE
"ORM2",0.645468880365987,0.131159568464771,FALSE
"ORMDL3",0.645017500574619,0.178799511221726,TRUE
"OSGIN1",0.652856796470887,0.115217853130741,FALSE
"OTC",0.80182485071662,0.215959503779006,TRUE
"PACS1",0.643163259863302,0.196653914512066,TRUE
"PAH",0.800455651085641,0.158762185746327,TRUE
"PALMD",0.646575383052153,0.21983738684991,TRUE
"PANK1",0.673937381664417,0.265846811409142,TRUE
"PAQR9",0.481290572701127,0.00735250237449417,FALSE
"PAQR9.AS1",0.513276755202728,0.04579571390927,FALSE
"PBLD",0.60892115301114,0.195771415069335,TRUE
"PC",0.769429802150911,0.183952959933504,TRUE
"PCBD1",0.61345997449862,0.167361295706354,TRUE
"PCCB",0.690162910604299,0.201483420195306,TRUE
"PCK1",0.710613036789758,0.17837849214577,TRUE
"PCK2",0.910079484684203,0.280453065234958,TRUE
"PCTP",0.744019490850963,0.192701163713316,TRUE
"PDK4",0.569286058541198,0.214077193316935,FALSE
"PDZK1",0.480119402892473,0.0559322194729853,FALSE
"PEBP1",0.813289462901578,0.238244888084201,TRUE
"PECR",0.720833778514438,0.193696894201424,TRUE
"PEMT",0.587584661484236,0.174314254354803,FALSE
"PEX11G",0.671164893987679,0.315691609120972,TRUE
"PEX19",0.715531677920825,0.150605148192308,TRUE
"PFKFB1",0.829977393179816,0.221225021250446,TRUE
"PGLYRP2",0.55668204826436,0.196015096140348,FALSE
"PGM1",0.647350135847886,0.267058671280582,TRUE
"PGRMC1",0.750925239870111,0.313473060752929,TRUE
"PHF21A",0.648929369338263,0.198740890271467,TRUE
"PHYH",0.676663769298716,0.223788960466895,TRUE
"PI4K2B",0.71169814309654,0.233000242977456,TRUE
"PIGS",0.626262939483542,0.154201190944953,TRUE
"PIGV",0.643232002761018,0.211739721487857,TRUE
"PIPOX",0.891700039274974,0.211120234366215,TRUE
"PITX1",0.582040104642691,0.264725951338263,FALSE
"PKLR",0.715360170543375,0.182122816181137,TRUE
"PKM",0.843896497299285,0.224605328316502,TRUE
"PLA2G12B",0.696625351884021,0.0891618136944311,FALSE
"PLCD3",0.63138481440806,0.0859326405949884,FALSE
"PLEKHB2",0.635175815452064,0.118138121271425,FALSE
"PLEKHG2",0.611582183458402,0.266160570402561,TRUE
"PLG",0.865391547185365,0.238587067132321,TRUE
"PLIN5",0.653456931425784,0.112916860626554,FALSE
"PLXNA1",0.747466846639785,0.192904454875966,TRUE
"PNMA1",0.699148792426279,0.178327393058287,TRUE
"PNPO",0.705287702564608,0.248453350714294,TRUE
"PON1",0.716650913117805,0.215667137536571,TRUE
"PON3",0.784166033048894,0.219045741805011,TRUE
"POR",0.736779342304576,0.248251824558673,TRUE
"PPARA",0.721976010990424,0.207985505384572,TRUE
"PPFIA4",0.600493358161195,0.182344132426099,TRUE
"PPP1R14C",0.606624443084932,0.0968531711458787,FALSE
"PPP4R4",0.612539280950766,0.203956460658733,TRUE
"PRAP1",0.702243707860029,0.113933337495493,FALSE
"PRMT2",0.677076531484967,0.106360533375378,FALSE
"PROC",0.782564868106044,0.134237581199345,FALSE
"PRODH2",0.617979556565466,0.0568651892190927,FALSE
"PROS1",0.622759225298552,0.2146520457741,TRUE
"PROZ",0.715429829429461,0.191490606741164,TRUE
"PRXL2A",0.619775391501232,0.151791730277208,TRUE
"PTGR1",0.540447103309074,0.0860930349753453,FALSE
"PTHLH",0.590225926466445,0.110905949697725,FALSE
"PXMP2",0.718306656084217,0.239148166096484,TRUE
"PYGL",0.575188907660258,0.154568767534274,FALSE
"QDPR",0.689994360264854,0.233334456082438,TRUE
"QPRT",0.579215388675671,0.0875977852729467,FALSE
"RAB17",0.556907128275068,0.16170016847749,FALSE
"RAB6B",0.622452081506747,0.186035406487458,TRUE
"RABL6",0.640989667598009,0.174016752906709,TRUE
"RANBP10",0.54649931800642,0.311527262403651,FALSE
"RARRES2",0.609921249791278,0.170345695518298,TRUE
"RBKS",0.69643454825006,0.184684918455225,TRUE
"RBP4",0.867369951150843,0.19276691109636,TRUE
"RBP5",0.744688800380077,0.182932121012419,TRUE
"RCL1",0.609509477423984,0.215047492727504,TRUE
"RCOR2",0.615006389634148,0.131995350409214,FALSE
"RDH16",0.770235494209701,0.233963186608645,TRUE
"RDH5",0.606112142959903,0.283666333870417,TRUE
"REEP6",0.579115647354867,0.20524453376995,FALSE
"REPS2",0.580968863047248,0.30258018818827,FALSE
"RGN",0.835309899334677,0.210334027761921,TRUE
"RIDA",0.755768653106713,0.174906003432966,TRUE
"RMDN2",0.618635837630206,0.252322554521448,TRUE
"RMDN3",0.628531606898237,0.219174197565632,TRUE
"RNASE4",0.642922688426039,0.280132831565585,TRUE
"RNF145",0.588888601772931,0.19135936930177,FALSE
"RNF24",0.696820134445867,0.229777562206173,TRUE
"RNU1.70P",0.685973786960164,0.164125719597676,TRUE
"RORC",0.701877562845636,0.200703259869293,TRUE
"RTP3",0.825066079175358,0.285313576091744,TRUE
"RUNDC3B",0.63763892252292,0.262995732047615,TRUE
"RXRA",0.599164214664661,0.153492434348646,FALSE
"SALL1",0.704794011867711,0.187839299248552,TRUE
"SAR1B",0.779172715938344,0.176543020086379,TRUE
"SARDH",0.834170947511821,0.210720528706411,TRUE
"SC5D",0.666382731766415,0.209334634736513,TRUE
"SCARB1",0.52138767739587,0.109305908349028,FALSE
"SCCPDH",0.646808012331546,0.109444797317497,FALSE
"SCP2",0.725952179659857,0.307404688942373,TRUE
"SDC1",0.690973912446755,0.236059060753957,TRUE
"SEC14L2",0.789025351776413,0.318669918440083,TRUE
"SEC14L3",0.543892213700376,0.280141301829807,FALSE
"SELENBP1",0.818130274275025,0.238815861486931,TRUE
"SELENOP",0.732831916074335,0.241735827685101,TRUE
"SEPHS2",0.650296046137722,0.112475324305049,FALSE
"SEPSECS",0.732852126611858,0.25584552737411,TRUE
"SERPINA1",0.494506669690639,0.0764853097370439,FALSE
"SERPINA10",0.797223168610112,0.18287850019687,TRUE
"SERPINA11",0.684737617365984,0.187732145067848,TRUE
"SERPINA4",0.629312444336061,0.137466988440622,FALSE
"SERPINA5",0.52493124412386,0.185388637607357,FALSE
"SERPINA6",0.676320324311125,0.142244624797485,FALSE
"SERPINA7",0.440094283022149,0.106821571345693,FALSE
"SERPINC1",0.919817276266964,0.212725707421857,TRUE
"SERPIND1",0.797638340706563,0.167671092142636,TRUE
"SERPINF1",0.624684814118298,0.166683213696917,TRUE
"SERPINF2",0.729618394482484,0.127606031699153,FALSE
"SERPING1",0.715436748126348,0.253480159469436,TRUE
"SERPINH1",0.657976505706335,0.204268663151358,TRUE
"SFXN1",0.699558596557512,0.1636012604864,TRUE
"SFXN2",0.636542515980781,0.180628744256064,TRUE
"SFXN5",0.68153247493001,0.180103328923431,TRUE
"SGK2",0.411419414293688,0.0773981729360572,FALSE
"SHD",0.596794091865145,0.150543633117767,FALSE
"SHMT1",0.724284777981143,0.302030677442887,TRUE
"SIGMAR1",0.604479771622189,0.104924238765265,FALSE
"SIRT5",0.624135048335115,0.179790449638849,TRUE
"SLC10A1",0.828118487967094,0.304854913318517,TRUE
"SLC13A5",0.696853727749333,0.150069381216097,TRUE
"SLC16A2",0.63719434888356,0.28771853751865,TRUE
"SLC17A1",0.55920780812249,0.115413362301175,FALSE
"SLC17A2",0.592138292690902,0.201160648659236,FALSE
"SLC17A3",0.561554507347963,0.128967883557624,FALSE
"SLC17A4",0.630284849895552,0.205266538821686,TRUE
"SLC1A2",0.621176568833875,0.154306664505603,TRUE
"SLC22A1",0.673745341938917,0.266588894294963,TRUE
"SLC22A10",0.554109651778653,0.147304467413384,FALSE
"SLC22A25",0.699257048628108,0.199902845252838,TRUE
"SLC22A7",0.619590164049357,0.191644938022486,TRUE
"SLC22A9",0.533582452045779,0.072302311344242,FALSE
"SLC25A13",0.698685152325503,0.205896422778922,TRUE
"SLC25A15",0.716707947695497,0.232756399391579,TRUE
"SLC25A20",0.680064033097762,0.213084341487034,TRUE
"SLC25A42",0.70191081310064,0.232442919296999,TRUE
"SLC25A47",0.564394510219053,0.201367668607119,FALSE
"SLC26A1",0.629738491023185,0.158274721364826,TRUE
"SLC27A2",0.758031489261954,0.271546566946085,TRUE
"SLC27A5",0.888215400297883,0.291314509052732,TRUE
"SLC28A1",0.611272989331116,0.286112197620779,TRUE
"SLC2A2",0.803520943469195,0.189212310910703,TRUE
"SLC30A1",0.636315109765461,0.217659732308499,TRUE
"SLC30A10",0.676557269081302,0.0854447930857904,FALSE
"SLC31A1",0.668571072819317,0.258729149939059,TRUE
"SLC35D1",0.700851231991983,0.269023449844811,TRUE
"SLC38A3",0.747328049571787,0.14282414829147,FALSE
"SLC38A4",0.736840340844966,0.172717403453786,TRUE
"SLC43A1",0.485137421971005,0.0196442922694101,FALSE
"SLC47A1",0.744361348829395,0.235416549448616,TRUE
"SLC4A11",0.6305540071717,0.17864431334918,TRUE
"SLC51A",0.637246202768531,0.234309653001203,TRUE
"SLC66A2",0.647507486948583,0.253530008783345,TRUE
"SLC6A1",0.727613314300942,0.20312954949467,TRUE
"SLC6A12",0.698677048725882,0.206548399719825,TRUE
"SLC6A13",0.699059347497153,0.235794243428558,TRUE
"SLC7A1",0.588524278174887,0.144282909023561,FALSE
"SLC7A9",0.602588604829084,0.0426715659451775,FALSE
"SLC9B2",0.648456159755915,0.184453777042326,TRUE
"SLCO1B1",0.729819829661072,0.129495585226291,FALSE
"SLCO2B1",0.63734936587765,0.242544531224076,TRUE
"SMIM14",0.704277221507734,0.228296703610591,TRUE
"SMLR1",0.619476228732636,0.0449379867121753,FALSE
"SMOC1",0.634452584577665,0.121263549250804,FALSE
"SNTB1",0.553723410956661,0.0138008166050455,FALSE
"SOD1",0.679492159645251,0.180549533301437,TRUE
"SORBS2",0.606728811155219,0.274180035114658,TRUE
"SORD",0.795882989465506,0.233061074914183,TRUE
"SORL1",0.580962721572912,0.235837801182913,FALSE
"SOWAHB",0.68624036221096,0.223960907286948,TRUE
"SOX4",0.615640819890632,0.212188967862702,TRUE
"SPATA12",0.60052561364269,0.0984112888360967,FALSE
"SPDYC",0.769295101617766,0.215328111480757,TRUE
"SPHK1",0.61965854307495,0.288266599946128,TRUE
"SPP2",0.705704852124115,0.216857454411525,TRUE
"SPRING1",0.580637455991229,0.215235247053966,FALSE
"SPRYD4",0.640610316515568,0.198609603504012,TRUE
"SRD5A1",0.608856185272781,0.31166514293946,TRUE
"SRD5A2",0.674787150183002,0.308331610200506,TRUE
"SRP14P4",0.661693537317946,0.29779919501355,TRUE
"SS18L1",0.614493086318925,0.16986485949647,TRUE
"ST3GAL6",0.618497757238972,0.30685778986462,TRUE
"ST6GAL1",0.643034295860585,0.111120846755181,FALSE
"STARD10",0.596839397456979,0.159910950545751,FALSE
"STBD1",0.6211438436519,0.240921061170331,TRUE
"STIMATE",0.561912118555871,0.0352207290109247,FALSE
"SUCLG2",0.623090180581097,0.269485885129317,TRUE
"SUGCT",0.714067699610643,0.134102717040393,FALSE
"SULT1B1",0.563006539094577,0.290783704759301,FALSE
"SULT2A1",0.821490483542001,0.211892388402949,TRUE
"SUOX",0.724318699906001,0.225907590186181,TRUE
"SYVN1",0.583747661880955,0.15248970371752,FALSE
"TANGO6",0.557960301650084,0.193353031494957,FALSE
"TAPT1",0.597760206838446,0.296694417980937,FALSE
"TAT",0.786904206290468,0.274263121317097,TRUE
"TBX10",0.585734008573336,0.101744948669246,FALSE
"TCAIM",0.623055690966194,0.12339870695881,FALSE
"TCEA3",0.619195363653389,0.106237218217539,FALSE
"TEAD2",0.619611758528985,0.175853441373694,TRUE
"TF",0.747150031908372,0.117015872497866,FALSE
"TFR2",0.810500908301962,0.224446693502582,TRUE
"TGFBR3L",0.613084771244652,0.251821787739609,TRUE
"THNSL1",0.617902393538341,0.220279989225754,TRUE
"THPO",0.570143783299867,0.0440941029864211,FALSE
"THRB",0.624435604959507,0.115563870245393,FALSE
"THRSP",0.555827673050444,0.229159250985774,FALSE
"TKFC",0.601594493681688,0.211961742567189,TRUE
"TLCD3A",0.653810772858378,0.160904530422008,TRUE
"TLCD4",0.799370877901868,0.256569868930195,TRUE
"TM4SF5",0.49576609848841,0.00532595876146002,FALSE
"TM6SF2",0.772739907028968,0.286031460845972,TRUE
"TM7SF2",0.685352585304734,0.144799340245489,FALSE
"TMBIM6",0.703827241081721,0.291148918569037,TRUE
"TMEM132A",0.714591153150017,0.156376731990243,TRUE
"TMEM176A",0.579804655413354,0.0563417137362092,FALSE
"TMEM176B",0.685404736900517,0.12563478667847,FALSE
"TMEM192",0.660614475291614,0.271679628872994,TRUE
"TMEM220",0.718135439953698,0.225425895888968,TRUE
"TMEM220.AS1",0.743981201756582,0.222018647640794,TRUE
"TMEM254",0.599551552858678,0.197541772278107,FALSE
"TMEM43",0.578607188503643,0.217598604580233,FALSE
"TMEM44",0.62331417459712,0.251983898447606,TRUE
"TMEM51",0.734501922369139,0.15173905320029,TRUE
"TMEM51.AS1",0.638438531450467,0.108782448835017,FALSE
"TMEM82",0.604278189215519,0.115809979899097,FALSE
"TMPRSS6",0.664971252257982,0.194132318875542,TRUE
"TMT1A",0.848052017574894,0.262458388534174,TRUE
"TPMT",0.638711541617219,0.187238180325612,TRUE
"TPPP2",0.690161316312595,0.247617857552592,TRUE
"TPRG1L",0.570340663736486,0.214376034252352,FALSE
"TRIM80P",0.638722354195561,0.107489398125781,FALSE
"TRO",0.537931670041042,0.242306992823594,FALSE
"TSKU",0.624216317379099,0.175893780627917,TRUE
"TSKU.AS1",0.424223031788034,0.0236163428508581,FALSE
"TST",0.75162282184907,0.204376433782389,TRUE
"TTC36",0.697099294652286,0.275123443355622,TRUE
"TTC38",0.765736146519729,0.260482468320248,TRUE
"TTC39C",0.589808599892699,0.0999116726789072,FALSE
"TTPA",0.725387524703485,0.188797281218867,TRUE
"TTR",0.77768078445385,0.200882575625809,TRUE
"TUSC8",0.590936260383019,0.131047354999277,FALSE
"TYRO3",0.688686646921804,0.253201004815797,TRUE
"UAP1",0.546030724069894,0.103789994069233,FALSE
"UBXN10",0.527693086932278,0.247442473675469,FALSE
"UGP2",0.589952427175789,0.335880762297851,FALSE
"UGT2B10",0.795888409672039,0.21389995379152,TRUE
"UGT2B15",0.581252504293549,0.20373119037891,FALSE
"UGT2B4",0.693103208794835,0.103961565811105,FALSE
"UGT2B7",0.669422550538689,0.186842111413409,TRUE
"UPB1",0.808442982766578,0.202679428224879,TRUE
"USH2A",0.589389243151684,0.145867317362456,FALSE
"USP30",0.633041541724735,0.143328441733122,FALSE
"VASP",0.650193980157867,0.176653823255299,TRUE
"VTN",0.675988228174475,0.173797468099106,TRUE
"WNK2",0.627781903475491,0.176684602925485,TRUE
"WNK3",0.595817317045046,0.179608727383821,FALSE
"XBP1",0.474010210522679,0.0941188930649147,FALSE
"XDH",0.623427611626754,0.25385191263663,TRUE
"XXYLT1",0.61798877477303,0.136145273994671,FALSE
"XYLB",0.694005395027231,0.0800766532475523,FALSE
"YEATS2",0.673440703709541,0.283597112704214,TRUE
"ZDHHC13",0.622820753331391,0.176946023417722,TRUE
"ZDHHC7",0.593799624807034,0.073377678740897,FALSE
"ZG16",0.595036855485468,0.137248451621373,FALSE
"ZMYND12",0.611370633773097,0.254274974467257,TRUE
