"","MM","GS","group"
"CDKN2D",0.339947028091668,0.0682931930153452,FALSE
"CDKN3",0.809782985443426,0.332974871384331,TRUE
"CDNF",0.456608046951857,0.132149190201243,FALSE
"CDT1",0.829804823627266,0.343247236008272,TRUE
"CENPA",0.894911603369879,0.315636438894634,TRUE
"CENPE",0.870457252578437,0.275363294834937,TRUE
"CENPF",0.884817440689297,0.310808035791933,TRUE
"CENPH",0.784368801094877,0.33274593674659,TRUE
"CENPI",0.871223447658441,0.254733914304298,TRUE
"CENPJ",0.640916159092356,0.267767554267055,TRUE
"CENPK",0.843062038525474,0.259799919283611,TRUE
"CENPL",0.830486425650491,0.295479102582962,TRUE
"CENPM",0.803426677536666,0.32047440986141,TRUE
"CENPO",0.783390260879192,0.328411797314942,TRUE
"CENPP",0.493607480029871,0.0549328165755797,FALSE
"CENPQ",0.660482783874874,0.198616841983955,TRUE
"CENPU",0.710274302735447,0.17448332711078,TRUE
"CENPW",0.741935758326327,0.288766968572384,TRUE
"CEP131",0.621279194212914,0.21749732376678,TRUE
"CEP152",0.612320721988723,0.158209146426302,TRUE
"CEP19",0.423371147503155,0.126413923059919,FALSE
"CEP250",0.630788179284371,0.247255014994175,TRUE
"CEP55",0.880966615215237,0.313026336081016,TRUE
"CEP72",0.42986257410918,0.275466673331588,FALSE
"CEP78",0.622263037792391,0.116487025315354,FALSE
"CFAP68",0.450390445161112,0.121616209186689,FALSE
"CFI",0.581056152398621,0.207661394108292,FALSE
"CHAF1A",0.722163373580318,0.210065955692424,TRUE
"CHAF1B",0.847041727451566,0.305708666117875,TRUE
"CHEK1",0.889929548029259,0.349095594348728,TRUE
"CHEK2",0.376047112446909,0.082008996252689,FALSE
"CHORDC1",0.425637417930657,0.191245725581798,FALSE
"CHTF18",0.65878835904045,0.201709189120029,TRUE
"CIP2A",0.889538279184453,0.280040608821451,TRUE
"CIT",0.738296633457002,0.246887843361312,TRUE
"CKAP2",0.651618129363133,0.168194327084798,TRUE
"CKAP2L",0.898814641410666,0.320731740166545,TRUE
"CKAP4",0.502978482413246,0.224889779475406,FALSE
"CKAP5",0.637083971803265,0.196884611873829,TRUE
"CKS2",0.656508779978299,0.266645155319868,TRUE
"CLDN18",0.445327713300541,0.138706811748574,FALSE
"CLGN",0.402974920649796,0.220281135081297,FALSE
"CLSPN",0.887081935552592,0.292807278148299,TRUE
"CNDP2",0.459149458106462,0.24322351281039,FALSE
"CNIH2",0.44362533712839,0.10680232787876,FALSE
"CNOT10",0.411714764375726,0.230493169752877,FALSE
"CNOT9",0.592046001558129,0.196351896277284,FALSE
"CNTNAP1",0.41395336036676,0.13213375731655,FALSE
"COMMD2",0.539220492565611,0.213932595072429,FALSE
"COQ10B",0.360997145190108,0.105211042235377,FALSE
"COQ9",0.507522090885901,0.257226349179645,FALSE
"COX1",0.450701874890118,0.146246100454449,FALSE
"COX18",0.545889813566662,0.232034738904233,FALSE
"COX3",0.46218798345663,0.150436162313453,FALSE
"CPO",0.437222566464217,0.146900873307403,FALSE
"CPSF6",0.680253615708575,0.284198992286895,TRUE
"CSE1L",0.505779689979233,0.236475746763078,FALSE
"CSPG5",0.388193929944934,0.107134300301985,FALSE
"CSRNP1",0.424125727771847,0.161754967696539,FALSE
"CSTF2",0.46019303232433,0.0624991626225172,FALSE
"CSTF3.DT",0.403965593583656,0.195220127723845,FALSE
"CTIF",0.374666354441177,0.237182243204876,FALSE
"CTSO",0.557698493548867,0.273013589866075,FALSE
"CTSV",0.570957974949879,0.231204220684316,FALSE
"CUX1",0.418750066067912,0.155624446556224,FALSE
"CWC27",0.35487855757802,0.208135614323479,FALSE
"CYB5D2",0.64268092740873,0.261490537774802,TRUE
"DAND5",0.476965331273808,0.184731026125201,FALSE
"DBF4",0.749068014697597,0.217232437387619,TRUE
"DBF4B",0.759803611271156,0.220725923965367,TRUE
"DCAF16",0.528867453737353,0.2197007701113,FALSE
"DCLRE1B",0.607824459719311,0.116276798003596,FALSE
"DCLRE1C",0.581266417409968,0.294462836610786,FALSE
"DCP2",0.3671801863986,0.207606809632774,FALSE
"DDIAS",0.707864852484507,0.218713760258233,TRUE
"DDX11",0.633457599706484,0.214293666433593,TRUE
"DDX11.AS1",0.724157444223481,0.335572031564861,TRUE
"DDX23",0.416938226709447,0.0762706117483566,FALSE
"DEK",0.496658278291857,0.100599039487899,FALSE
"DENND4B",0.459630539434677,0.168935735994326,FALSE
"DENR",0.44745069236905,0.173130373194141,FALSE
"DEPDC1",0.867276202895804,0.259869614533648,TRUE
"DEPDC1.AS1",0.545544539356521,0.128337514699453,FALSE
"DEPDC1B",0.843814507155872,0.354073424473538,TRUE
